Handwriting_Sample,Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age,Feature_Slant angle of handwriting,Feature_Letter spacing consistency,Feature_Letter spacing consistency,Feature_Line alignment (straight or curved writing),Feature_Loop formation in letters,Feature_Stroke smoothness,Feature_Word spacing variability,Feature_Letter size consistency,Feature_Pen lift frequency,Feature_Overall legibility score,Feature_Cursive vs. print writing tendency,Feature_Speed fluctuations (within a single sentence),Feature_Pen tilt direction,Feature_Ink darkness variation,Feature_Number of strokes per letter
sample_949.jpg,27,0.348767181,0.318715445,0.748676124,0.406150194,0.405831226,Female,54,0.358475997,0.987959352,0.961593386,0.610896519,0.344991774,0.910507635,0.438307734,0.160002764,0.844847854,0.956714303,0.83198052,0.792783212,0.086223395,0.429094787,0.519763085
sample_950.jpg,15,0.270282722,0.542290419,0.963528037,0.013588467,0.050833565,Female,43,0.363709505,0.195331247,0.0284804,0.220627596,0.017453643,0.372090905,0.059360038,0.249215123,0.639148979,0.606721505,0.119860288,0.148661003,0.707011598,0.288010007,0.122338915
sample_951.jpg,48,0.795459433,0.26780983,0.088044144,0.238888354,0.372442015,Other,29,0.068210106,0.434538474,0.989358602,0.806988373,0.816494018,0.329827562,0.752583597,0.790768456,0.191003053,0.505510631,0.269229818,0.633784848,0.470860593,0.579011122,0.577022194
sample_952.jpg,34,0.586036225,0.743910022,0.911803012,0.857051336,0.094281114,Other,28,0.607684207,0.077557492,0.847089043,0.726652345,0.908808647,0.644427006,0.35452195,0.353617531,0.69238909,0.84834255,0.373174638,0.305976981,0.521548966,0.343383881,0.985061408
sample_953.jpg,36,0.85611239,0.425062962,0.833587734,0.32475379,0.135721899,Other,31,0.603608379,0.156426298,0.301927898,0.43865055,0.701675822,0.012633254,0.123737414,0.776622433,0.535177085,0.527281501,0.347900692,0.853899847,0.692771804,0.578093309,0.540538793
sample_954.jpg,14,0.919828234,0.765213157,0.887220924,0.993882891,0.314265008,Other,49,0.545466361,0.825128024,0.711144516,0.669170527,0.233688591,0.852046109,0.792412903,0.46467683,0.726851986,0.940772702,0.532606904,0.749794448,0.478649758,0.323962973,0.685309913
sample_955.jpg,33,0.504852878,0.003997797,0.340512552,0.888693342,0.859289738,Male,32,0.562373728,0.709077396,0.17631513,0.354235518,0.021611569,0.273602973,0.85098799,0.358869644,0.788480347,0.567805493,0.802473436,0.163019482,0.260166101,0.449388942,0.597250759
sample_956.jpg,30,0.488084685,0.001537372,0.023447707,0.787570509,0.709282321,Male,39,0.915569676,0.74239379,0.221661955,0.288593648,0.908777591,0.669081842,0.723683713,0.217970755,0.236278016,0.481914101,0.954543367,0.720067772,0.138294714,0.172925457,0.542525917
sample_957.jpg,52,0.859358667,0.901161558,0.355363723,0.081475551,0.103211781,Male,44,0.87298945,0.32835086,0.383346046,0.89641258,0.437364683,0.928569485,0.050818267,0.783850168,0.642803149,0.299755721,0.901745853,0.16561825,0.417401605,0.962578339,0.5175013
sample_958.jpg,48,0.176549966,0.799623065,0.069385222,0.345152771,0.859381017,Other,35,0.533738599,0.599197412,0.779561896,0.37479701,0.526941869,0.976608929,0.343306908,0.778575866,0.148731676,0.143509968,0.018335471,0.709128293,0.052685171,0.307145057,0.49290191
sample_959.jpg,38,0.793099503,0.541518863,0.146830718,0.901130758,0.214925615,Other,25,0.686836711,0.261565829,0.908676335,0.287914772,0.345836287,0.722204484,0.69782496,0.473003135,0.193310314,0.84963995,0.997818152,0.204323797,0.449618816,0.270367009,0.193436717
sample_960.jpg,17,0.094197729,0.225061305,0.340022993,0.858353254,0.404178757,Other,46,0.9969771,0.342729399,0.948503405,0.867157643,0.608257116,0.087011698,0.742448454,0.162646246,0.364188,0.19226691,0.557585088,0.677323756,0.114015972,0.225862043,0.62964019
sample_961.jpg,13,0.618015726,0.853985203,0.590249068,0.955851297,0.605088514,Female,47,0.774808539,0.852152461,0.230612002,0.274977448,0.483925646,0.651444191,0.654949758,0.970350134,0.084775644,0.577700198,0.015986549,0.333988156,0.0245355,0.382813311,0.926209647
sample_962.jpg,31,0.108610897,0.087610081,0.057716241,0.152892979,0.022953504,Male,20,0.637240184,0.109955532,0.7665537,0.429153709,0.417766181,0.605194126,0.984850116,0.648946762,0.089165917,0.657290767,0.43432084,0.393642147,0.362333524,0.589226112,0.573240092
sample_963.jpg,27,0.725553034,0.973782104,0.927358824,0.87471083,0.591055573,Other,59,0.516625329,0.62115484,0.942409326,0.203197409,0.053205987,0.571315962,0.086431718,0.590907344,0.824992536,0.671064512,0.058393626,0.571814624,0.203044065,0.094722234,0.560037355
sample_964.jpg,21,0.801449701,0.804489498,0.929771649,0.134684518,0.175029242,Female,48,0.229570269,0.138357461,0.092185513,0.573857158,0.920740756,0.958758253,0.566705564,0.841629903,0.082506695,0.996084724,0.023054451,0.396493511,0.245905127,0.374459781,0.043113978
sample_965.jpg,12,0.732662992,0.425337286,0.664851882,0.074045587,0.980914487,Male,27,0.664004027,0.929467114,0.00692897,0.561573077,0.17658486,0.091953194,0.529965498,0.083689184,0.057053582,0.63958137,0.45622527,0.409552197,0.819689224,0.341003415,0.540724725
sample_966.jpg,18,0.259193181,0.85147133,0.049202346,0.337657719,0.200317094,Male,19,0.098949639,0.679502319,0.46426819,0.212129652,0.716529923,0.989176535,0.833511969,0.804042879,0.645990852,0.712403974,0.376695893,0.501321663,0.876700705,0.504698421,0.053148665
sample_967.jpg,36,0.200206712,0.840344615,0.528432843,0.61964351,0.84468542,Female,44,0.330257925,0.755727877,0.209109842,0.033743359,0.499881098,0.120873446,0.482371928,0.294077428,0.805000876,0.310754933,0.587876941,0.860855489,0.096506717,0.635673444,0.779431543
sample_968.jpg,59,0.810385921,0.868206783,0.636716878,0.754219315,0.029987388,Male,40,0.216571924,0.664997125,0.821557621,0.913545753,0.812275333,0.890265375,0.221619525,0.425829017,0.250924483,0.843449541,0.692474339,0.991497871,0.585778079,0.228230786,0.237249672
sample_969.jpg,39,0.152064749,0.167146487,0.413542659,0.423321741,0.029288764,Other,39,0.16461946,0.042584713,0.492774069,0.308085203,0.51821961,0.562302497,0.498354674,0.406850348,0.757144058,0.113014931,0.597181126,0.982791647,0.404163602,0.742184549,0.319551439
sample_970.jpg,20,0.424955612,0.087983153,0.406413003,0.903044903,0.010279286,Male,59,0.823640321,0.444174641,0.815740626,0.512036129,0.394148144,0.345388912,0.392221395,0.307224268,0.190650935,0.366361655,0.86503474,0.554733076,0.562984588,0.686737159,0.514245595
sample_971.jpg,16,0.142327458,0.84842876,0.184338652,0.981467234,0.287092247,Other,18,0.103693264,0.676287238,0.46789525,0.68084013,0.492109774,0.316181403,0.976773228,0.765332083,0.154415399,0.876389268,0.324466815,0.240152283,0.53780051,0.174993211,0.894146163
sample_972.jpg,52,0.477490895,0.147162142,0.907190959,0.298136866,0.715135424,Male,53,0.179214158,0.59964115,0.52414088,0.942625177,0.880962804,0.594541632,0.494730045,0.09419472,0.374617976,0.656225144,0.921180998,0.065334489,0.000718401,0.493986234,0.452830245
sample_973.jpg,40,0.064438449,0.422529367,0.66676585,0.388045435,0.936330683,Male,23,0.808537153,0.24016851,0.726529798,0.382088723,0.956934845,0.594767157,0.446843433,0.101974594,0.242810386,0.82754806,0.483621201,0.939601278,0.119612792,0.692354914,0.299085564
sample_974.jpg,59,0.514163818,0.864079592,0.445195271,0.030800992,0.600346341,Female,53,0.274032189,0.562391118,0.725841724,0.337612821,0.099680221,0.096215344,0.286416637,0.281854468,0.048724376,0.162026413,0.074358009,0.326773092,0.594521037,0.200172084,0.668063191
sample_975.jpg,37,0.443523517,0.872624328,0.394310259,0.770430372,0.865270778,Male,27,0.334206311,0.253772115,0.714003364,0.075684771,0.25288954,0.112074045,0.8667967,0.455846229,0.396340321,0.603881047,0.844964355,0.723659947,0.841775382,0.516837723,0.026471837
sample_976.jpg,43,0.625328098,0.876128376,0.862164872,0.264683303,0.296632172,Other,56,0.257226274,0.551584646,0.542087727,0.116969327,0.32548756,0.919396111,0.397030824,0.783522044,0.691003413,0.149925029,0.993509678,0.033764492,0.302627543,0.188450033,0.528247782
sample_977.jpg,32,0.205990178,0.884903317,0.785634982,0.67006115,0.113574952,Male,28,0.08081529,0.345563684,0.215438677,0.476589694,0.231465358,0.645855849,0.852942395,0.79488999,0.47593793,0.654825477,0.075522287,0.9647558,0.420956397,0.398681861,0.835682907
sample_978.jpg,27,0.297614573,0.259380842,0.932108559,0.396635571,0.168822292,Female,51,0.840894812,0.374881503,0.002666776,0.311416772,0.86483922,0.764798889,0.574066703,0.142405553,0.166946074,0.112314859,0.52469273,0.767820151,0.231723177,0.381075906,0.318219461
sample_979.jpg,37,0.469820721,0.38669387,0.386893531,0.228408814,0.100958415,Female,50,0.724996065,0.394960095,0.713996169,0.539580066,0.249909717,0.134250488,0.077273703,0.345120341,0.085718254,0.618223839,0.370628461,0.024160617,0.619857152,0.72386177,0.663236557
sample_980.jpg,34,0.432900658,0.887335674,0.815881365,0.605154473,0.633566752,Male,28,0.555580215,0.699363245,0.611305944,0.904518615,0.361205277,0.81100221,0.30480679,0.798449854,0.24768379,0.18892477,0.757817878,0.77890897,0.278503395,0.717383782,0.521816415
sample_981.jpg,42,0.652245195,0.207793461,0.464332075,0.682402575,0.568102097,Female,27,0.742813397,0.189785014,0.708724569,0.414798542,0.737693793,0.738852828,0.122660844,0.702797267,0.719695283,0.766250107,0.314350374,0.914345169,0.944627442,0.673388069,0.158388619
sample_982.jpg,60,0.944320611,0.418039319,0.125479227,0.736151846,0.300409932,Other,26,0.215355257,0.240523595,0.042734459,0.318905988,0.297770888,0.589794754,0.004961602,0.537087917,0.139411573,0.158149554,0.885708793,0.56187625,0.602496177,0.515757661,0.537958446
sample_983.jpg,52,0.777660096,0.282401846,0.418617433,0.79790598,0.407553469,Other,37,0.612250174,0.761955783,0.445783236,0.302647412,0.508483294,0.778738356,0.895261418,0.496410915,0.239060346,0.143815337,0.429019442,0.708615983,0.933135044,0.321494774,0.21420391
sample_984.jpg,28,0.175004701,0.387123218,0.98936673,0.607616672,0.439501494,Male,52,0.227038539,0.238555439,0.018130995,0.75171186,0.421581072,0.710207731,0.188484347,0.167764655,0.582601179,0.638065191,0.761026708,0.2508722,0.323570919,0.987657954,0.659666702
sample_985.jpg,56,0.84876297,0.669101989,0.306468917,0.789443683,0.247161331,Female,39,0.439486696,0.199730052,0.601173767,0.241408709,0.729225704,0.915941448,0.45481946,0.338082244,0.603801527,0.866118858,0.023662165,0.522320997,0.637780548,0.523485116,0.167796695
sample_986.jpg,48,0.47712583,0.372788011,0.234039131,0.798227517,0.719869346,Other,57,0.990488183,0.14447455,0.492374407,0.430778208,0.883986848,0.002275475,0.926749433,0.083576204,0.705439769,0.702786604,0.13965665,0.949057751,0.819874225,0.133796435,0.505735869
sample_987.jpg,21,0.379582085,0.814293547,0.256022568,0.389275008,0.70074873,Female,53,0.466548642,0.208951685,0.266129748,0.68102816,0.764757805,0.794096337,0.591508368,0.705635719,0.246053435,0.653347929,0.355001837,0.259582082,0.823701734,0.325709326,0.142275721
sample_988.jpg,33,0.910381982,0.432152292,0.818943076,0.1868304,0.569064297,Other,37,0.137876459,0.47752323,0.823328207,0.715691516,0.177341899,0.707651242,0.611800666,0.227255456,0.583859941,0.044301487,0.705720165,0.617848005,0.951313492,0.521655599,0.621088457
sample_989.jpg,44,0.892149385,0.8343222,0.962185156,0.793943431,0.091627047,Male,56,0.082394675,0.59280986,0.857053148,0.445918989,0.488387051,0.803062541,0.819115405,0.367284063,0.97588432,0.422289733,0.178702892,0.18864292,0.51563567,0.891890948,0.416900957
sample_990.jpg,47,0.877649121,0.140402897,0.660111351,0.304463604,0.720573974,Female,57,0.458689156,0.640915284,0.273503828,0.31785686,0.226950202,0.61300906,0.291211772,0.32996341,0.858089936,0.49000529,0.886488149,0.725902617,0.521830126,0.7177868,0.901094755
sample_991.jpg,40,0.85976092,0.453010982,0.262110602,0.14083102,0.11046408,Other,52,0.93464733,0.655386636,0.416049717,0.153570697,0.464724605,0.517450288,0.796544078,0.583450127,0.119836216,0.267894262,0.650983424,0.217619488,0.076224028,0.237006146,0.756234926
sample_992.jpg,22,0.165006123,0.430621607,0.249193007,0.710022034,0.02310125,Other,45,0.464568666,0.598454422,0.330869673,0.528978529,0.855715992,0.61447,0.589058852,0.036363986,0.185546446,0.993988574,0.258507533,0.533752272,0.704163021,0.942424987,0.471416552
sample_993.jpg,44,0.905231668,0.312095883,0.732572311,0.2945572,0.203593902,Female,37,0.123430324,0.08093765,0.184841212,0.892717554,0.815101823,0.689352433,0.667087932,0.883406236,0.334883531,0.363765836,0.205000553,0.571274814,0.799888607,0.720759899,0.161004578
sample_994.jpg,37,0.494021601,0.604497474,0.662178694,0.899340859,0.081332536,Female,47,0.690212564,0.425451338,0.183401414,0.172665527,0.78694462,0.503384409,0.273174868,0.533070213,0.251347135,0.8907068,0.939694202,0.078937574,0.57048653,0.353973835,0.011623342
sample_995.jpg,25,0.766852523,0.986051702,0.67459295,0.278864718,0.166926756,Female,38,0.140001691,0.262540569,0.996149994,0.969325801,0.767775968,0.373507693,0.905824896,0.247445528,0.012337229,0.091835641,0.950479318,0.709328613,0.513422659,0.631064123,0.649019149
sample_996.jpg,59,0.015843421,0.240185111,0.554815069,0.165881637,0.321290331,Male,59,0.343468121,0.314892769,0.936402583,0.173697568,0.726048427,0.039824546,0.71922229,0.623739647,0.634022398,0.205567207,0.495430005,0.131233622,0.016662002,0.3299371,0.210633932
sample_997.jpg,28,0.468498877,0.987691739,0.375577173,0.002413825,0.828349703,Female,49,0.589790938,0.785660504,0.653068799,0.600288573,0.734872193,0.448961864,0.527369682,0.066553418,0.688518458,0.114671522,0.266417007,0.959111182,0.706869351,0.220905365,0.296681501
sample_998.jpg,55,0.759959146,0.989600659,0.398162072,0.913790394,0.885093118,Other,32,0.625709092,0.995101671,0.758466478,0.725861928,0.308358232,0.615729734,0.225664663,0.75233303,0.461844464,0.432101422,0.585811387,0.668254892,0.30324716,0.079526356,0.813477298
sample_999.jpg,31,0.448374643,0.665066557,0.984000847,0.087268638,0.154120388,Male,18,0.101897138,0.562882907,0.95235796,0.53753224,0.299675281,0.780808751,0.572871028,0.843394245,0.131678318,0.740153155,0.469448912,0.112648305,0.90560481,0.848494555,0.698901287
sample_1000.jpg,31,0.846707991,0.682915308,0.721356465,0.493099914,0.805267157,Male,25,0.823028693,0.629175562,0.395185437,0.367745616,0.723226437,0.987243949,0.793248244,0.35936852,0.456667939,0.840520629,0.774589269,0.455293524,0.876359543,0.401278308,0.772754995
sample_1001.jpg,46,0.347905505,0.645834863,0.575458367,0.398523809,0.343437919,Other,24,0.652138698,0.20709295,0.984306881,0.506603791,0.658920655,0.080646029,0.690898236,0.759463908,0.01191756,0.966131445,0.367363039,0.03812689,0.169182219,0.913846963,0.940488399
sample_1002.jpg,59,0.12700419,0.948569356,0.869676023,0.604746568,0.059110204,Male,24,0.067805743,0.262395898,0.59956596,0.068647665,0.532576054,0.971060337,0.258246842,0.314537924,0.911279847,0.597745687,0.376454433,0.979146893,0.481426238,0.035881807,0.694083418
sample_1003.jpg,27,0.834130376,0.526734601,0.621504975,0.184224429,0.665311932,Other,47,0.126863665,0.1932953,0.065570679,0.663526422,0.832027842,0.051076438,0.660511946,0.727295753,0.31259901,0.817190886,0.994178925,0.178719434,0.515665485,0.918104095,0.555889711
sample_1004.jpg,51,0.597246749,0.753374767,0.038485003,0.93152007,0.915266445,Female,48,0.791710349,0.721211302,0.400270831,0.628439167,0.952105511,0.392090629,0.786873129,0.767411279,0.700781556,0.086354722,0.14346401,0.637282465,0.660127929,0.634145696,0.322705889
sample_1005.jpg,21,0.378356685,0.218398487,0.860226092,0.77002562,0.081339669,Female,19,0.652332075,0.236667572,0.981957965,0.816726075,0.467259529,0.360722859,0.678105248,0.688199628,0.77367842,0.133526882,0.588649673,0.269282604,0.767601647,0.898342418,0.548905378
sample_1006.jpg,46,0.332653537,0.878546559,0.777303323,0.79234291,0.787067823,Other,40,0.096609953,0.671165521,0.938782108,0.820292373,0.539502861,0.11929933,0.958516106,0.516849157,0.578401523,0.645346447,0.960205287,0.361884426,0.980916853,0.455091739,0.10375944
sample_1007.jpg,48,0.672903121,0.209874495,0.278129881,0.497366948,0.576313853,Female,31,0.506933677,0.259036303,0.411630389,0.255777898,0.649649755,0.012748681,0.659987298,0.289026295,0.963055781,0.667828219,0.922475643,0.54037776,0.27864294,0.909361703,0.539626493
sample_1008.jpg,58,0.257657227,0.113631664,0.088702145,0.75450371,0.169861204,Male,50,0.3567524,0.329361438,0.988242645,0.702940917,0.954901257,0.925036318,0.20825777,0.239443643,0.640693293,0.545079532,0.739013245,0.391285372,0.213641751,0.979906527,0.353445399
sample_1009.jpg,26,0.044189227,0.12122489,0.864523258,0.150430377,0.843379206,Male,23,0.482653276,0.416383683,0.923318263,0.004739639,0.627840359,0.222616583,0.851611746,0.715506917,0.24751502,0.39277281,0.740023696,0.574716004,0.520284312,0.043525564,0.860188088
sample_1010.jpg,12,0.098657197,0.588204953,0.868913106,0.062500077,0.540223089,Male,51,0.568435863,0.102725506,0.47884904,0.075217953,0.485239467,0.735510048,0.285231254,0.086472256,0.635810674,0.18803876,0.588869519,0.923529761,0.163610677,0.099674367,0.900108705
sample_1011.jpg,52,0.865196912,0.019312447,0.385163282,0.737579557,0.15506881,Female,21,0.072820144,0.156662813,0.20292761,0.526521542,0.792690207,0.669436663,0.704582093,0.171312527,0.780672956,0.297720492,0.882093972,0.981570226,0.663848573,0.910134155,0.70913227
sample_1012.jpg,15,0.244445972,0.47622679,0.452761112,0.762089323,0.16750334,Female,34,0.515423738,0.299709213,0.39225493,0.351947618,0.200954933,0.814304787,0.403387113,0.646872192,0.626476961,0.590207228,0.455565466,0.160273108,0.919965065,0.400953458,0.601085971
sample_1013.jpg,32,0.848004946,0.062182898,0.585157952,0.846649668,0.438679279,Male,48,0.749100892,0.616928692,0.75170446,0.873015082,0.059918024,0.317802809,0.023476719,0.963754037,0.279514152,0.624983693,0.236784234,0.441646188,0.600295273,0.558987776,0.890404651
sample_1014.jpg,27,0.080615404,0.030356573,0.765979697,0.906055416,0.696576417,Female,42,0.814436761,0.984720018,0.444857038,0.578796662,0.917317095,0.281282028,0.71553466,0.889547819,0.056676524,0.93750054,0.363529705,0.023514717,0.485242084,0.007250585,0.2055043
sample_1015.jpg,20,0.108097885,0.736808724,0.484388688,0.672758068,0.937300776,Female,37,0.984232314,0.582888712,0.714781965,0.907673099,0.504794871,0.105519278,0.458880044,0.536515582,0.176432031,0.870003732,0.399232277,0.341609423,0.512407569,0.791472586,0.040990884
sample_1016.jpg,60,0.526527172,0.471433201,0.267246839,0.186927752,0.226677009,Other,35,0.867846058,0.295090974,0.966221019,0.310347566,0.727040391,0.789525976,0.752376665,0.591491723,0.44475141,0.548353016,0.189483122,0.817175457,0.666354457,0.133074613,0.757745434
sample_1017.jpg,51,0.664164425,0.838446648,0.465692131,0.015157389,0.11932059,Male,60,0.158057932,0.847403062,0.299313836,0.257015177,0.294375946,0.861707862,0.691190283,0.436034613,0.415377633,0.411798699,0.983995452,0.003555285,0.628343282,0.677914126,0.463957715
sample_1018.jpg,40,0.986069269,0.400513821,0.796217209,0.571886973,0.576259645,Male,47,0.948157575,0.21201336,0.261009562,0.357253574,0.276256689,0.855155644,0.622480431,0.085816884,0.063563545,0.430039872,0.505756354,0.016585012,0.024683705,0.968155966,0.228474487
sample_1019.jpg,16,0.946925466,0.074496022,0.246022041,0.399325638,0.208871757,Female,59,0.689449373,0.444406679,0.483649849,0.837206276,0.647275275,0.609503707,0.765188898,0.372911019,0.732712521,0.69524225,0.709945841,0.915505881,0.311619856,0.925779946,0.173097116
sample_1020.jpg,53,0.781787011,0.775995029,0.719151631,0.297904542,0.757876832,Other,40,0.022106971,0.068448648,0.912423988,0.252909697,0.059747828,0.209442667,0.374999583,0.842596219,0.69131442,0.510907681,0.640181845,0.319575351,0.758399654,0.564016955,0.273133613
sample_1021.jpg,39,3.72E-05,0.740617793,0.693035139,0.945933313,0.223926157,Other,48,0.728340563,0.497677584,0.987819338,0.848114128,0.856056003,0.460920701,0.003856534,0.040492729,0.329609043,0.849718752,0.680435381,0.76928034,0.751825885,0.051787132,0.547067253
sample_1022.jpg,29,0.031712302,0.329843601,0.325002983,0.848999337,0.853841751,Male,29,0.053907715,0.462498643,0.702314168,0.401159702,0.648367415,0.853941968,0.657059365,0.631491554,0.287070815,0.560468058,0.150963388,0.365218025,0.136941791,0.339136691,0.622280468
sample_1023.jpg,20,0.864823034,0.435825555,0.567416563,0.764066288,0.97070735,Female,46,0.025093347,0.316031333,0.435891878,0.797441681,0.181992617,0.237336501,0.903865432,0.770005931,0.429692198,0.646460262,0.406322292,0.897084729,0.544205455,0.797479492,0.424295882
sample_1024.jpg,17,0.556023946,0.838506145,0.113296399,0.434596303,0.46620595,Female,48,0.840145844,0.656615544,0.929414391,0.968439963,0.971696659,0.989136066,0.368696802,0.088094058,0.671566143,0.45798486,0.12157339,0.722233846,0.039091547,0.252948074,0.459280982
sample_1025.jpg,31,0.719405193,0.062812531,0.821858953,0.121962114,0.592852662,Other,21,0.830598587,0.194602456,0.828146087,0.602310999,0.2046802,0.34875231,0.398757722,0.712387709,0.512764143,0.336723411,0.100793578,0.571089792,0.26499208,0.697358932,0.258956876
sample_1026.jpg,41,0.754570417,0.639008365,0.508596333,0.916217425,0.078578577,Male,25,0.259778475,0.425203005,0.431815657,0.842477557,0.819148911,0.37931762,0.209167258,0.635563221,0.031985967,0.783798282,0.085400063,0.202366086,0.923312637,0.877191761,0.313923731
sample_1027.jpg,30,0.445754336,0.209700898,0.461656641,0.829156413,0.861845295,Other,46,0.408687214,0.875908277,0.562511709,0.479323762,0.045137168,0.366272091,0.042532547,0.100288951,0.453574644,0.829226679,0.022823081,0.518083522,0.977056507,0.031981318,0.195265244
sample_1028.jpg,49,0.622571595,0.260319445,0.162021664,0.189015795,0.326919286,Male,40,0.448741118,0.431974646,0.938976576,0.201159123,0.563665721,0.119761383,0.210943646,0.508524005,0.925209588,0.218852658,0.251346449,0.509322347,0.005970918,0.45270966,0.169612783
sample_1029.jpg,10,0.477857242,0.989335441,0.559761598,0.089092589,0.846392911,Male,53,0.065278617,0.225841351,0.458316115,0.592150751,0.832211726,0.589847228,0.073355493,0.769207342,0.429277995,0.553906354,0.959217839,0.770903987,0.968190222,0.516023745,0.993324979
sample_1030.jpg,10,0.572593382,0.282498095,0.199031089,0.348780287,0.779857405,Male,22,0.898373785,0.568537206,0.296665162,0.516754355,0.264626816,0.146463699,0.430333963,0.332033897,0.755590297,0.224045087,0.947786654,0.516557847,0.313453098,0.27248756,0.380943851
sample_1031.jpg,56,0.486803048,0.587739051,0.057974024,0.051577619,0.91224926,Other,37,0.161134971,0.521401584,0.002885221,0.294718163,0.546605843,0.816951151,0.55961214,0.959433491,0.327537665,0.158082666,0.735377596,0.910175174,0.736676181,0.079246797,0.617981811
sample_1032.jpg,19,0.302839143,0.120680995,0.593971324,0.251204732,0.143568844,Other,49,0.255537682,0.672532757,0.289434724,0.647585967,0.54977255,0.416592681,0.032175417,0.548622172,0.370755839,0.924937738,0.780971059,0.220061888,0.582974555,0.186511411,0.879461176
sample_1033.jpg,46,0.727261435,0.895778067,0.487138724,0.716807415,0.887663233,Other,46,0.191971185,0.00832515,0.586144367,0.711723684,0.158280036,0.435625678,0.336508516,0.872453447,0.539385562,0.944071589,0.78069966,0.475251554,0.163250044,0.526491923,0.54957938
sample_1034.jpg,23,0.963439453,0.13144283,0.870912532,0.94097956,0.585776847,Male,22,0.759176874,0.164965326,0.273413338,0.427039341,0.299225453,0.252657686,0.735716599,0.31284042,0.529737672,0.179422162,0.81627099,0.850704845,0.173464535,0.673308487,0.28724428
sample_1035.jpg,49,0.051393275,0.207875517,0.219466389,0.845630415,0.632118716,Male,38,0.937030131,0.350860662,0.173157743,0.711076477,0.129070399,0.405989699,0.142486177,0.144864644,0.67430465,0.229792742,0.68805168,0.64278444,0.257257808,0.226286607,0.66177669
sample_1036.jpg,34,0.9672269,0.33868407,0.754597623,0.200121299,0.110257076,Male,23,0.475775409,0.456565991,0.444347103,0.11556183,0.235585689,0.160263942,0.608528461,0.94920522,0.70152747,0.60493509,0.976072432,0.975082852,0.174652317,0.053118479,0.072261967
sample_1037.jpg,33,0.305916716,0.437395047,0.477146942,0.921074455,0.922217108,Male,40,0.489841064,0.952584371,0.492493369,0.07212179,0.120929676,0.962600025,0.928634654,0.886742317,0.711165818,0.665219185,0.847345447,0.249328663,0.804427461,0.638960026,0.863741139
sample_1038.jpg,49,0.786764838,0.395634877,0.052851709,0.565669062,0.68506064,Female,48,0.385169128,0.350307903,0.662249085,0.269435945,0.42970079,0.129074545,0.872568406,0.667348391,0.648051387,0.976049328,0.201073093,0.869672106,0.653486636,0.620037028,0.985587595
sample_1039.jpg,42,0.811807337,0.714849135,0.779275482,0.872537224,0.801951103,Other,59,0.351191272,0.508103228,0.436649073,0.473709662,0.665646091,0.635777357,0.756586517,0.434648823,0.082763168,0.861815291,0.076214504,0.532422227,0.671003009,0.223168022,0.567555278
sample_1040.jpg,23,0.604917278,0.3863016,0.209019192,0.578054026,0.754844446,Male,44,0.883596992,0.731820935,0.307991139,0.226175604,0.014521677,0.001620955,0.383350082,0.553798189,0.971275225,0.570371741,0.829653495,0.794137593,0.314422346,0.660716606,0.507688129
sample_1041.jpg,50,0.140047782,0.834614277,0.930196223,0.078106616,0.471857041,Other,53,0.032271082,0.434301416,0.845586508,0.633862294,0.413890073,0.421096798,0.998747147,0.542073161,0.962717183,0.184073325,0.142495559,0.974030829,0.072791053,0.971436974,0.286056694
sample_1042.jpg,20,0.059421688,0.157138498,0.641468283,0.661221458,0.831931167,Other,38,0.694584602,0.02599782,0.671760174,0.346253882,0.042499132,0.232671141,0.366037371,0.746935234,0.970223225,0.833121232,0.921193337,0.817082024,0.578902424,0.179290238,0.560643235
sample_1043.jpg,19,0.583126265,0.953892958,0.28027403,0.595655728,0.66546071,Female,21,0.776715519,0.819473259,0.054043437,0.574210964,0.023691479,0.900553936,0.779133781,0.030312647,0.516787946,0.968418058,0.826235369,0.35665939,0.97326037,0.913036101,0.772554451
sample_1044.jpg,15,0.606389097,0.661670116,0.687051658,0.648134222,0.17227942,Male,20,0.120848079,0.431255582,0.915712667,0.21780678,0.135608494,0.299089348,0.850108215,0.437610891,0.191703751,0.203005143,0.441430987,0.564538043,0.17150933,0.863769813,0.225395816
sample_1045.jpg,24,0.756573895,0.837890023,0.52942377,0.455609654,0.697008897,Other,56,0.507992596,0.157607285,0.624326974,0.187303369,0.985746427,0.350844677,0.487645687,0.003392189,0.134095002,0.002411773,0.956017733,0.542380168,0.407389223,0.658114862,0.604034096
sample_1046.jpg,56,0.111194359,0.469671046,0.16397122,0.829271014,0.303476802,Other,37,0.289844738,0.991920824,0.065708021,0.24989165,0.646365696,0.123787187,0.287343588,0.325870186,0.545324903,0.647362695,0.572689955,0.799546272,0.9017448,0.268046674,0.454864294
sample_1047.jpg,28,0.601421571,0.934466165,0.606524152,0.416307375,0.518701292,Female,23,0.562361761,0.286293975,0.587662402,0.051251957,0.452253762,0.024172857,0.90011945,0.112598588,0.100077674,0.039293153,0.684172314,0.974048487,0.400846503,0.867089829,0.775681781
sample_1048.jpg,24,0.372784226,0.284302923,0.256691064,0.435650976,0.271765652,Male,40,0.728638794,0.734674746,0.251524261,0.158099277,0.880806234,0.238836447,0.033483771,0.827162974,0.621995258,0.404511856,0.693539824,0.342439605,0.577385272,0.014778538,0.758706352
